Grasp Index,Gripper Position,SSIM1,SSIM2
1,280,0.6624077251975684,0.4447046371851422
1,270,0.6410144886727186,0.4221078082743811
1,260,0.6196552487567523,0.4002112720205903
1,250,0.6052586095428718,0.3781844287020781
1,240,0.5936507205120726,0.36483347439401276
1,230,0.5853286740838646,0.3509425041778697
1,220,0.5814624966098646,0.34527805134742284
1,,,
1,220,0.5772370731977965,0.405723522
1,230,0.5789904028601913,0.4146749341813282
1,240,0.5847331611738088,0.4301909529766192
1,250,0.5948532854534396,0.44910505076374774
1,260,0.605645046,0.4698963972161886
1,270,0.6195654758161759,0.4902491136678698
1,280,0.6375502766847777,0.5092206077169079
1,290,0.6589031348938006,0.5367203710439311
1,300,0.6811226208457603,0.5606540200764866
1,310,0.7060746412160096,0.5857899671201441
1,320,0.7343016966438176,0.6123979634609218
1,330,0.8412147512805711,0.7859139084020029
1,340,0.9171912085105258,0.8688993607934901
1,350,0.9514764817995734,0.8971046795022422
1,360,0.9606119253965683,0.9117627435292246
1,370,0.9668565282067338,0.9189436217128583
1,380,0.9705184032866313,0.9214245191142256
1,390,0.9733803864419791,0.9297567213486386
1,400,0.9764167292876451,0.9333994160565924
1,410,0.9789387351500354,0.9363380352979991
1,420,0.9802431105679287,0.9376866290887246
1,430,0.9812602461288432,0.939109517
1,440,0.9825801609997773,0.9403648394703046
1,450,0.9833616161043579,0.9401586210740673
1,460,0.9840063975520814,0.9444119871085663
1,470,0.9836489629107042,0.9451854277682358
1,480,0.985354062,0.9455823244109318
1,490,0.9854051964193302,0.9453046124528478
1,500,0.9858617930097451,0.9476696800841058
1,510,0.9868433462956067,0.949075175
1,520,0.986282202,0.9479185418995699
1,530,0.987391251,0.9482937646168893
1,540,0.9874351366009315,0.9471859561823092
1,550,0.9876825577020228,0.9479268338066476
1,560,0.987851515,0.9499280780945001
1,570,0.9878815143208085,0.9502885776275887
1,580,0.9880584351510763,0.9491216277680825
1,590,0.9884482436684104,0.950061059
1,600,0.989033812,0.9497093004747049
1,610,0.9886899509796101,0.9492307147040635
1,620,0.9887621746910591,0.9464757987297776
1,630,0.9881707,0.9511789072799122
1,640,0.9886250820781604,0.952206557
1,650,0.9892660573001648,0.9414569577937154
1,660,0.9885395601768338,0.9416676474866161
1,670,0.9889822902770846,0.9486006127258004
1,680,0.9887330699480225,0.9439400402400361
1,690,0.9892121064616018,0.9471032444194828
1,700,0.9892585370524629,0.9448349105263723
1,710,0.9896157274614591,0.9527771652302677
1,720,0.9892006071703445,0.9551624244926702
1,730,0.9898624033748995,0.9523810399884188
1,740,0.9895459975775793,0.9526178411687197
1,750,0.9899847209454371,0.9519914042826243
2,750,0.9897832104951085,0.9530599150030273
2,740,0.9897912899657505,0.9517505220203853
2,730,0.9899789372343805,0.950552264
2,720,0.9900470428799071,0.9533997356040039
2,710,0.9901522214083028,0.9528526522879897
2,700,0.9898885632260442,0.9444767010832034
2,690,0.9899969534777087,0.9469942252658136
2,680,0.9899122978890056,0.9458779767739324
2,670,0.9898773013822588,0.9445144625323598
2,660,0.9901395123298786,0.9496147529704249
2,650,0.9897321286267519,0.9485729036559983
2,640,0.9895767294960687,0.9471671388862865
2,630,0.987276781,0.9457881569185583
2,620,0.9814379177057125,0.947197254
2,610,0.9729117159837213,0.9487717616409722
2,600,0.9620125225686756,0.9482631187205895
2,590,0.9489211663568389,0.9497308996416703
2,580,0.9348518157179999,0.9459835011114506
2,570,0.9196510908660015,0.949001003
2,560,0.9025550638995771,0.9477526505771453
2,550,0.8871619714787373,0.9469436981590499
2,540,0.8708684590107924,0.9471753144786594
2,530,0.8548526558807665,0.9514224852997019
2,520,0.8385092951340989,0.9529683295965963
2,510,0.8226009238695023,0.9536462738549785
2,500,0.8043046601655967,0.9539639187054588
2,490,0.7867485444645824,0.9484973606337588
2,480,0.7667665848199372,0.9301694420989878
2,470,0.7469791492104081,0.9041094297479763
2,460,0.7279784244056011,0.870858193
2,450,0.7097559967163899,0.8325632197120483
2,440,0.6931066834536721,0.7897703255988029
2,430,0.6767738756342415,0.7490197285413431
2,420,0.6638049966945685,0.7035610499624286
2,410,0.6510146893512189,0.6567523327084136
2,400,0.6393232299831385,0.6133049977103018
2,390,0.629933254,0.5739037465206401
2,380,0.6203103089109756,0.5366787372520069
2,370,0.6146071266442392,0.5018256320184055
2,360,0.6064867606732057,0.4709887947466339
2,350,0.5986992178835634,0.440029621
2,340,0.5908597086097209,0.41372935145545275
2,330,0.582316292,0.3846008583407825
2,320,0.5739334744589377,0.36460994236659056
2,310,0.5647239493235509,0.34794543571601616
2,,,
2,310,0.5873318704550746,0.33946785922231315
2,320,0.5959489094918138,0.34672710836648685
2,330,0.6018922903928002,0.3639926168690656
2,340,0.6089884355390351,0.3809010827909713
2,350,0.6174131370073451,0.40236940110972813
2,360,0.6292716177287729,0.42868308339703387
2,370,0.6400022399318719,0.4514678121496247
2,380,0.6450836070809899,0.4660899117063828
2,390,0.654985953,0.4881970682394687
2,400,0.6805771828564819,0.5458494373476677
2,410,0.6917541855210643,0.5657386698567792
2,420,0.7198342623200826,0.6088097301925606
2,430,0.7426653720251479,0.6401366855396353
2,440,0.7505785377249375,0.65171244
2,450,0.7765301461462482,0.6848229278521825
2,460,0.7989712747681043,0.7159225670946775
2,470,0.8236400588489495,0.7403620036664905
2,480,0.8497962231503331,0.772745652
2,490,0.9417243349859077,0.8959263852261845
2,500,0.9575637061674974,0.9137465268324213
2,510,0.9637669760583641,0.9231840135509317
2,520,0.9673774323773697,0.9289272756398214
2,530,0.9708470389200314,0.9334851670121097
2,540,0.9733326585311686,0.9316439307893305
2,550,0.9755657171728247,0.9389189468459328
2,560,0.9778638448283936,0.9383428173055154
2,570,0.978874884,0.9396677791644347
2,580,0.9801971712324802,0.9423551954551609
2,590,0.9809171415439667,0.9417598284511374
2,600,0.9819217100428933,0.9403174459397304
2,610,0.9832512371577562,0.9435176218256034
2,620,0.9833683327278139,0.9410785621497734
2,630,0.9846502931330012,0.9476266404478875
2,640,0.9854738411392129,0.9380835035223137
2,650,0.9851174862830648,0.9407351129594137
2,660,0.9863172689030656,0.939016192
2,670,0.9851480660450097,0.9411763409759547
2,680,0.9864774314723599,0.9419483246901827
2,690,0.9873084272090547,0.9400362473575368
2,700,0.9875039735285548,0.9441173621216101
2,710,0.9871472247094148,0.9397679532392795
2,720,0.9880682211647305,0.9397663777712205
2,730,0.9860273073662189,0.9503319822005784
2,740,0.9871539901032909,0.9497380910108629
2,750,0.9884540945113454,0.9535921904702837
3,750,0.9875990633455761,0.9287469609989871
3,740,0.9877010388170367,0.9334343004432889
3,730,0.9879836645557447,0.9287163230278574
3,720,0.9874711127084627,0.9298941402512308
3,710,0.9878551825485153,0.9346378936498086
3,700,0.9881744599578824,0.9353326564099104
3,690,0.98819603,0.9333126187709183
3,680,0.9878144282731881,0.9280475249029231
3,670,0.9886752020295535,0.9225207517692132
3,660,0.98754638,0.9233557998109163
3,650,0.9876532532572688,0.9130196187960423
3,640,0.9882215091320307,0.9060247086556139
3,630,0.9879252258437075,0.8990310446848762
3,620,0.988513504,0.8914014021410067
3,610,0.9882868412186456,0.8851233148585771
3,600,0.9886303976598702,0.8802406978235384
3,590,0.9885912007372035,0.8798860682158735
3,580,0.987818537,0.8794556667585216
3,570,0.9885034266950292,0.8803141141757266
3,560,0.9880082035824411,0.880228936
3,550,0.9872028502119291,0.8855500792370162
3,540,0.9873950713878008,0.8845239010296754
3,530,0.9876805362894552,0.8916531317844703
3,520,0.9879177344827863,0.8932159200281723
3,510,0.9874069526649263,0.892808023
3,500,0.9878712665535632,0.9039589267902356
3,490,0.9876887325014784,0.9130910159806603
3,480,0.9876794173918606,0.9131484117552647
3,470,0.9881368245127736,0.9169938212960835
3,460,0.9885829216583933,0.9231043511063397
3,450,0.9875195268818272,0.9270336411225569
3,440,0.9880814636042746,0.929620966
3,430,0.9879551093259731,0.9331090001408431
3,420,0.9880325879023808,0.928055086
3,410,0.9883608896086897,0.9296318816831642
3,400,0.9875430729668797,0.9279545040212809
3,390,0.9879410913966008,0.931139432
3,380,0.9885442050327359,0.9277336850316866
3,370,0.9880808360657047,0.9250901782917881
3,360,0.9849020777784366,0.9267603980423323
3,350,0.9758928882959272,0.9133069178056841
3,340,0.9606945787929956,0.8906146503999969
3,330,0.9415816510408999,0.8676732354292485
3,320,0.9179863219593102,0.8407946937899832
3,310,0.8931046771878925,0.808181919
3,300,0.8657390442936896,0.7730176175860005
3,290,0.8364529934230794,0.7371553320583446
3,280,0.8069976324413168,0.7043785395649037
3,270,0.7789994103995841,0.661522568
3,260,0.7507337787797995,0.6257337151160866
3,250,0.7242510362279241,0.5920677436699003
3,240,0.6994940756210488,0.5573791333984603
3,230,0.6755347458209693,0.5263433869289285
3,220,0.654208414,0.4966750059827398
3,210,0.6339339606648633,0.4740886213542867
3,200,0.6178667484647696,0.4499650082001961
3,190,0.6031137646545026,0.435655981
3,180,0.5917337509177645,0.41750102104952225
3,170,0.5828797055962095,0.3987162863731449
3,160,0.5771177032094196,0.38148385718281064
3,150,0.5745133264060048,0.36793720363050125
3,140,0.5694769245120258,0.3574919434350315
3,130,0.5668578964292346,0.3489406179155013
3,,,
3,130,0.5667905859594172,0.35704870801509114
3,140,0.5691235587452836,0.35954471641210617
3,150,0.5706900181449995,0.3660434733900306
3,160,0.5754146836524372,0.3795038637332168
3,170,0.580672039,0.39447947251354437
3,180,0.5885841692707252,0.40849818957551115
3,190,0.5999248333631069,0.42347559563288284
3,200,0.6035690516568326,0.42736630213666527
3,210,0.6288399682912028,0.4636116403906376
3,220,0.6452256396229734,0.49222404956950583
3,230,0.6528839251954486,0.49912292057285323
3,240,0.6843852596998463,0.5516244831054766
3,250,0.6937256750549797,0.5646455927281487
3,260,0.7328640583388694,0.6180120928238284
3,270,0.7583225772954587,0.6542390147613923
3,280,0.7754711612611156,0.6718021630770911
3,290,0.7962287643249727,0.6910868216436289
3,300,0.8236984367745559,0.7222075355955345
3,310,0.8563554523758842,0.7660913461017196
3,320,0.8635852821942054,0.7701758972970806
3,330,0.8684754574079782,0.7771688740408792
3,340,0.8803279949821791,0.7944881772153098
3,350,0.8838806556365508,0.7991312083867065
3,360,0.9500154527984613,0.883156605
3,370,0.9638191959194983,0.9065099418150382
3,380,0.9684556917514572,0.9181430231421871
3,390,0.9718789707767214,0.9145916033795725
3,400,0.9749563158846807,0.9213813417334935
3,410,0.9757761893889824,0.924373201
3,420,0.9764372868184118,0.9280012465641357
3,430,0.9782263060596952,0.9324287720572125
3,440,0.9794206859127382,0.9368849486325599
3,450,0.9812796230555011,0.9348597964982093
3,460,0.9814070330925381,0.9396052135492684
3,470,0.9821635928362085,0.9400412223867869
3,480,0.9841024837054739,0.9381002580550224
3,490,0.9836013216429748,0.9403707639160445
3,500,0.9838620183986942,0.9424812082018127
3,510,0.9838819844268397,0.9412662302401383
3,520,0.9850591138654406,0.9417326206548494
3,530,0.9842403218636134,0.9453309520775915
3,540,0.9864672694415164,0.9455650054289463
3,550,0.9862404469044925,0.943554203
3,560,0.9868974815750599,0.9413839258036343
3,570,0.986520233,0.9443881027192189
3,580,0.9866506252371925,0.9481858614228584
3,590,0.9864798223578392,0.9455712991520164
3,600,0.9861493772882285,0.9383381255834901
3,610,0.9873746989536721,0.93622792
3,620,0.9867115167573809,0.9382493903391352
3,630,0.9881817781791923,0.9449242680560269
3,640,0.9880408130541786,0.9380623998778284
3,650,0.9881707108569217,0.9388265775986084
3,660,0.988436619,0.9424593504983727
3,670,0.988376279,0.9378761324022294
3,680,0.9876249745038327,0.9398769458247611
3,690,0.9885739052407921,0.9489050153611654
3,700,0.9889647170279662,0.9392982584757339
3,710,0.9888180773791119,0.9444616665391969
3,720,0.989055434,0.9413404211895511
3,730,0.9889433486340266,0.9499120100014659
3,740,0.9875947318557404,0.9492963153119434
3,750,0.9888274252103418,0.9509676011250692
4,750,0.9886853724736018,0.9508627954101223
4,740,0.9893313930810635,0.9505318389745822
4,730,0.9892989142195773,0.9509427487930315
4,720,0.9894150852189123,0.9506528127803324
4,710,0.9891772789294015,0.9514502576865549
4,700,0.9892021499287788,0.9513377522362999
4,690,0.9892446542056791,0.9506405201472088
4,680,0.9894018308655991,0.9488395174147525
4,670,0.9894244298975025,0.9518440156942962
4,660,0.989813447,0.9492664770013676
4,650,0.988904849,0.95146431
4,640,0.9890320701733223,0.9489783601570455
4,630,0.9894520613377666,0.9517930263946589
4,620,0.9890622914713938,0.9524291279661322
4,610,0.9891710394076517,0.9522189552839317
4,600,0.9886561329178799,0.9507619569557606
4,590,0.9896081704716473,0.9502532753294693
4,580,0.988721348,0.9504771151306599
4,570,0.9893598172172645,0.950653827
4,560,0.9887238729083498,0.9531690702396491
4,550,0.9886847465926929,0.9531657091934307
4,540,0.9893739923339941,0.9516222205934034
4,530,0.9891024858941497,0.9512603127251598
4,520,0.9892470167206551,0.9345623346087399
4,510,0.9891794984354786,0.9463561730503534
4,500,0.9894113655185938,0.943643928
4,490,0.9891788060171934,0.9483885980434953
4,480,0.989881567,0.9503014681936499
4,470,0.9893524785097416,0.9517280092236058
4,460,0.9892728474464564,0.9505503014524777
4,450,0.989420211,0.9513533931250697
4,440,0.9894739130398948,0.9520153028071391
4,430,0.9898065128632042,0.9526820233237194
4,420,0.9894731306823742,0.9520838063261454
4,410,0.989509001,0.9506959120237359
4,400,0.988880448,0.9491675791949217
4,390,0.9893984190428137,0.9499838191828474
4,380,0.9891593182014772,0.9522305252747757
4,370,0.989455856,0.9499204701032998
4,360,0.9889058162396183,0.952023579
4,350,0.989157254,0.9505068038940204
4,340,0.9893064100511982,0.9514857566871296
4,330,0.9896833593057687,0.9502837509608703
4,320,0.9887798590100629,0.9525634692889494
4,310,0.9888162060524307,0.9483533714817878
4,300,0.9894098814356563,0.9437558396147389
4,290,0.9877643356792344,0.9289796945445904
4,280,0.9820943725074259,0.9050953890212983
4,270,0.9724443916273294,0.8830496830397015
4,260,0.9628705466704197,0.8577202611517454
4,250,0.9492426163690874,0.8325584421408152
4,240,0.9335384645027757,0.800770926
4,230,0.9180791618033094,0.7706315364034686
4,220,0.9019772679412873,0.7410432863297586
4,210,0.8853703922556494,0.7137282106421792
4,200,0.8683060244581491,0.6839660811395114
4,190,0.8494312239764076,0.6591812569952422
4,180,0.8334478954518514,0.6373445540171229
4,170,0.8156826360676098,0.6131829989053952
4,160,0.799742549,0.5944008179539342
4,150,0.7850582690727386,0.5771927638192709
4,140,0.77069771,0.5613147237340381
4,130,0.7566288727707053,0.5477077527375568
4,120,0.7423861375407489,0.5367352267920997
4,110,0.7284238461019316,0.5262928834603575
4,100,0.7176884882425223,0.5189807247154025
4,90,0.7063203402497249,0.5144230889994659
4,80,0.693226517,0.5095931010486405
4,70,0.6802211261028207,0.5060059293351724
4,60,0.6650858273772123,0.49788973386783886
4,50,0.6551875135460872,0.4864800787699554
4,40,0.6444101899978966,0.4709074330445551
4,30,0.6370549481752118,0.46119757107254244
4,20,0.627153527,0.44686656551433906
4,10,0.6191087475381424,0.42912041260223366
5,750,0.9874969680635166,0.944383144
5,740,0.9869036713748324,0.9449566497472927
5,730,0.9879053625806028,0.948355546
5,720,0.9873124961888998,0.9478060994101981
5,710,0.9876176951795679,0.9471354343638261
5,700,0.9877819884783915,0.9488921125675491
5,690,0.9884089610541932,0.94701915
5,680,0.9883339331393821,0.9500308681334095
5,670,0.9882516178299721,0.9470266504155526
5,660,0.9886041983794708,0.9487081028086075
5,650,0.988552343,0.95082469
5,640,0.9889076772042797,0.9498405326950182
5,630,0.9879898853881456,0.9495366806964809
5,620,0.9884273557023339,0.9467505738945496
5,610,0.9885967961407216,0.9516475941184194
5,600,0.9887941271809844,0.9478798082249011
5,590,0.9885469894000267,0.9488616435187808
5,580,0.988800184,0.9512671179711938
5,570,0.9888024554782139,0.9513394941150097
5,560,0.9889583632439667,0.9518557311072109
5,550,0.9891066619767284,0.9505080710554168
5,540,0.9886336506507731,0.950900428
5,530,0.9890497668489481,0.9527499733843279
5,520,0.9895861874511217,0.9509627048184927
5,510,0.9887206404322322,0.9504780171239373
5,500,0.9892782497224395,0.9508829935169116
5,490,0.9889174291003844,0.9511849908147832
5,480,0.9884151029821633,0.9506173462789788
5,470,0.9888082922903223,0.9505389430350731
5,460,0.989069861,0.9518609987701528
5,450,0.9887967278654959,0.9489611279987612
5,440,0.989287476,0.9521848413421006
5,430,0.9895592074965689,0.9479754621699616
5,420,0.9889828818524891,0.9507353378889569
5,410,0.9893432664395739,0.9512025038919368
5,400,0.9891367044760654,0.9480092642247889
5,390,0.9888974341217373,0.9504998697820483
5,380,0.9890205173697615,0.9495964716738687
5,370,0.9894331640260075,0.9500565894770249
5,360,0.9894662665244267,0.9490937758510931
5,350,0.988921091,0.9489035905241657
5,340,0.9895302158255432,0.9492046317711863
5,330,0.989564535,0.9486685900793932
5,320,0.9892700853201092,0.9529224287563586
5,310,0.989649694,0.9490567595680157
5,300,0.9875432640062487,0.9414604334227583
5,290,0.9802892301203056,0.9259141451857129
5,280,0.972718561,0.9017699691445777
5,270,0.9614754436734201,0.8766611258337462
5,260,0.9491599149032307,0.8525048693448753
5,250,0.9360862589447368,0.8272800740751457
5,240,0.921319053,0.7981495229677485
5,230,0.906907818,0.7680673428913822
5,220,0.8921883146658156,0.7394955071197322
5,210,0.8769581104460368,0.7113220360072036
5,200,0.8579890257450198,0.6784431218163122
5,190,0.8437285608370317,0.6580255199404444
5,180,0.8268406704753769,0.6342532676619217
5,170,0.8100826612850041,0.6128322753674662
5,160,0.7958226399112162,0.5946049284783468
5,150,0.7809790680050214,0.5772057212104396
5,140,0.7672011010779284,0.5615801279105227
5,130,0.7534682467559489,0.5478818521776145
5,120,0.7388486356543902,0.5361476659717221
5,110,0.7268103728458649,0.5259167302591505
5,100,0.7144703060836514,0.5189285644820921
5,90,0.7040742704402486,0.5141270858013279
5,80,0.6907526711565783,0.5113945376504302
5,70,0.6785306686861322,0.5058055188714067
5,60,0.6669890437592585,0.4971526085846794
5,50,0.656088334,0.4878040350566244
5,40,0.644931884,0.47299092381208324
5,30,0.6320022818166721,0.45963520324237495
5,20,0.6254578293606898,0.4473365158648671
5,10,0.6180473877592214,0.4321480271171986
6,750,0.9896686529382079,0.9352901295631196
6,740,0.9884234575126285,0.9351732015185596
6,730,0.9891584773854155,0.9338203479441918
6,720,0.9890617333982509,0.9209973118327706
6,710,0.9896157204774239,0.9084485545929364
6,700,0.9888163392305558,0.9005891347546773
6,690,0.9897700779367901,0.9039843653831399
6,680,0.9870360900319883,0.8932896779869909
6,670,0.9813007374549535,0.8758292450043803
6,660,0.9715684617563553,0.8521444077973426
6,650,0.9592428384292878,0.8276088803387033
6,640,0.9427741984994936,0.7970619637046115
6,630,0.9208272283871235,0.7614758259175438
6,620,0.8987471986671131,0.7319281789713277
6,610,0.8765249414465843,0.6990244880113475
6,600,0.8521343741011157,0.6674886029873632
6,590,0.8261130683279715,0.6311801780787448
6,580,0.8024096899502365,0.6014915203900707
6,570,0.7777786070198701,0.5661612943999306
6,560,0.7547932399655087,0.5353710123584452
6,550,0.7340090712375082,0.5053734292433895
6,540,0.7146062648757745,0.4767506342454988
6,530,0.696388359,0.4543658722067995
6,520,0.6794992666022949,0.4302635439740329
6,510,0.6639118074732163,0.411999855
6,500,0.6519379699611968,0.39119578552573964
6,490,0.6394293789131236,0.37659668304903476
6,480,0.6313174361413519,0.36400597569139836
6,470,0.6221072858556458,0.351819468
6,460,0.61459978,0.3431984759733885
6,,,
6,460,0.60897386,0.34139185939479383
6,470,0.6152302429186598,0.3552689200345712
6,480,0.6218080664512774,0.36739870109396816
6,490,0.6306335580233488,0.38299283088506736
6,500,0.64124955,0.401295462
6,510,0.6524900837482789,0.4189306304106771
6,520,0.6657707528565823,0.4413187293740993
6,530,0.6812454031660053,0.46842240071343016
6,540,0.6972870010484745,0.49510137379140207
6,550,0.7019297569540891,0.5040232306376411
6,560,0.7301537729916452,0.5546867708967247
6,570,0.7492536954261184,0.5805463270704622
6,580,0.7703129224847153,0.6144984264258411
6,590,0.7788139159873664,0.6244802962162405
6,600,0.8001719911809936,0.6634843906469232
6,610,0.8357615373150327,0.7130015150044555
6,620,0.8545933101235428,0.7391579749808613
6,630,0.8633558842092615,0.7524345033776579
6,640,0.8832243381359227,0.7862372266309166
6,650,0.899210918,0.8087008130191117
6,660,0.9058919485401624,0.8161200441927737
6,670,0.9112358268841193,0.8202690627827579
6,680,0.916747398,0.8255328326084859
6,690,0.9225258458751099,0.8349172572548557
6,700,0.9265860586032344,0.8434093231992503
6,710,0.9328680246563958,0.8535278078664912
6,720,0.9368341016022627,0.8579924621266959
6,730,0.9368079943947623,0.8591581703292785
6,740,0.9391428576136762,0.8636131196096962
6,750,0.9475092139233312,0.876118353
7,750,0.9884690101626483,0.940658458
7,740,0.9886913988964977,0.9367467828737515
7,730,0.9895151244069876,0.9365779364444622
7,720,0.9891388836574064,0.939482902
7,710,0.9889076250357061,0.9401538370698904
7,700,0.9890397023122119,0.9371371511806081
7,690,0.9891698754444583,0.939176045
7,680,0.9890353373435865,0.9386067363740491
7,670,0.9891471307894729,0.9377744785565885
7,660,0.9889487916348441,0.9410955203491077
7,650,0.9895131171920627,0.9413165163467807
7,640,0.9889287372998172,0.9374902564993305
7,630,0.9892679929620842,0.9533149041486462
7,620,0.9899798875720023,0.9503689199847304
7,610,0.9791117150730532,0.9504832548384757
7,600,0.9884988693603802,0.9508831679262046
7,590,0.9890070812489975,0.9509711155132078
7,580,0.988665782,0.9493263417042118
7,570,0.9886326689732249,0.9523249738674322
7,560,0.9897216416659165,0.9394874407337842
7,550,0.9896504347158477,0.9502672932139753
7,540,0.9893859319727712,0.9542267505184929
7,530,0.9893082624478575,0.9435592391806233
7,520,0.9896607842456577,0.9422164422034047
7,510,0.9892840677742517,0.9421777760269893
7,500,0.9891542990350521,0.9415849839330022
7,490,0.9901039382597797,0.9392428918056619
7,480,0.9896630660638454,0.9401226245519564
7,470,0.9902696724491097,0.9385873333327347
7,460,0.9899194129586893,0.940197008
7,450,0.9896997055470754,0.9386966501479371
7,440,0.9895980816460473,0.9394105250660318
7,430,0.9901606397254361,0.9384406970459575
7,420,0.9897352066201744,0.9348144562033319
7,410,0.9892620545970314,0.9328556690094302
7,400,0.989311226,0.9358197936054956
7,390,0.989395594,0.9374592285212041
7,380,0.9896353676172974,0.934277714
7,370,0.9897368930128145,0.9342176367138892
7,360,0.9896723657695586,0.9374110551507598
7,350,0.9897970022665864,0.9380978302898801
7,340,0.9895082658853356,0.9355235389683213
7,330,0.9898752911993136,0.9381310805406977
7,320,0.9901505626605305,0.9349988429691397
7,310,0.9860680082827283,0.9232666453409205
7,300,0.9805416782961491,0.9104720318428501
7,290,0.9722063125715273,0.8943817664497641
7,280,0.9614433818293339,0.8789157708753326
7,270,0.9456767893251484,0.853433935
7,260,0.9322716224817469,0.8251437934346847
7,250,0.9171335001241869,0.8080819872849914
7,240,0.8993698135073559,0.7852189086086239
7,230,0.8806536627794399,0.7640662419355017
7,220,0.8614138496894115,0.7290700221067109
7,210,0.8428809175574631,0.705784291
7,200,0.8235178831939532,0.6780320686691116
7,190,0.8069225747443227,0.6567084085958138
7,180,0.7903935593464027,0.6337991441258799
7,170,0.7714078107364281,0.6049401935940726
7,160,0.755022809,0.5861212012710023
7,150,0.7359628435946329,0.5620479421827677
7,140,0.7203421406265617,0.5377233987920733
7,130,0.7060069971916875,0.509145846
7,120,0.6892002958546258,0.4904332450844301
7,110,0.6755275772075474,0.46770460850130424
7,100,0.6622146641802247,0.4508460358227142
7,90,0.6499154300151282,0.43212328288911644
7,80,0.6393449924488985,0.4169222341285475
7,70,0.6297084244558875,0.4015747323859953
7,60,0.6213821068795171,0.3876574376502722
7,50,0.6133069623803065,0.37315727785715264
7,40,0.6033384286471967,0.36156083399097777
7,30,0.5944301859636635,0.35133963863938705
7,20,0.585501261,0.34339600945430837
7,,,
7,20,0.5768657911821374,0.3121255255554317
7,30,0.5802513602767182,0.3198061656114465
7,40,0.5849625452309759,0.3263252226097864
7,50,0.5907228162168507,0.33384593260260215
7,60,0.5955105664823904,0.34576920199450734
7,70,0.6017855633415031,0.3613000089508257
7,80,0.6091789436193055,0.3756656692461054
7,90,0.6189287658706967,0.3919062315681479
7,100,0.6288060787956299,0.4088085673240668
7,110,0.6401730479838268,0.4263342635910622
7,120,0.6504004045024537,0.4456588213944376
7,130,0.6643954665757585,0.4668458899821825
7,140,0.6711043892997725,0.4806231969172343
7,150,0.6831779973466543,0.49506206606732045
7,160,0.7073284936099222,0.5376966697033216
7,170,0.7185687718989439,0.5546338322605523
7,180,0.7323185294893552,0.5735272305549898
7,190,0.7617907398008095,0.6169546314519465
7,200,0.7650632573693865,0.6214860643234857
7,210,0.7813141058189852,0.643777899
7,220,0.7915668967666164,0.6579111429851626
7,230,0.7916768351909681,0.655424163
7,240,0.7999525908245511,0.6691143059486455
7,250,0.799738439,0.6714986060484321
7,260,0.8078379778525446,0.678799008
7,270,0.8091316250782329,0.6795694852830098
7,280,0.8168020532446232,0.6847104351010629
7,290,0.819116522,0.6840519335851978
7,300,0.8246854504723281,0.6902418121764261
7,310,0.8321233985752301,0.7026540259884972
7,320,0.9453029156752402,0.8795971417136521
7,330,0.9600955995717925,0.9090140752206585
7,340,0.9674626392852282,0.9156333223275069
7,350,0.9713276437245758,0.9226323936710158
7,360,0.9739086970455966,0.9260931061387833
7,370,0.9757848660295081,0.9259798942891829
7,380,0.9770850581843251,0.9300868268709328
7,390,0.9783293286086592,0.9330040888057308
7,400,0.9793538878355699,0.9345842422050861
7,410,0.9796590090916732,0.9398702832082548
7,420,0.9805944701196045,0.9361069538094849
